[12 11:17:09] TOTAL/Train 1307/56851, lr:[9.770276688184906e-06], loss0-0.126540, loss1-0.294347, loss2-0.617175, loss3-0.523821
[12 11:17:10] TOTAL/Train 1308/56851, lr:[9.770100789783821e-06], loss0-0.229803, loss1-0.243054, loss2-0.844754, loss3-0.443920
[12 11:17:11] TOTAL/Train 1309/56851, lr:[9.769924891382739e-06], loss0-0.169313, loss1-0.292877, loss2-0.805190, loss3-0.337642
[12 11:17:12] TOTAL/Train 1310/56851, lr:[9.769748992981654e-06], loss0-0.217814, loss1-0.325976, loss2-0.659373, loss3-0.246457
[12 11:17:13] TOTAL/Train 1311/56851, lr:[9.769573094580571e-06], loss0-0.277036, loss1-0.306180, loss2-0.487916, loss3-0.528218
[12 11:17:14] TOTAL/Train 1312/56851, lr:[9.769397196179488e-06], loss0-0.165405, loss1-0.325272, loss2-0.583626, loss3-0.331551
[12 11:17:15] TOTAL/Train 1313/56851, lr:[9.769221297778404e-06], loss0-0.290735, loss1-0.319584, loss2-0.643381, loss3-0.391435
[12 11:17:16] TOTAL/Train 1314/56851, lr:[9.769045399377321e-06], loss0-0.337751, loss1-0.352327, loss2-0.388006, loss3-0.418167
[12 11:17:17] TOTAL/Train 1315/56851, lr:[9.768869500976236e-06], loss0-0.263440, loss1-0.342207, loss2-0.583398, loss3-0.218276
[12 11:17:18] TOTAL/Train 1316/56851, lr:[9.768693602575154e-06], loss0-0.150594, loss1-0.361637, loss2-0.730624, loss3-0.460898
[12 11:17:19] TOTAL/Train 1317/56851, lr:[9.768517704174069e-06], loss0-0.111899, loss1-0.328783, loss2-0.532156, loss3-1.111233
[12 11:17:20] TOTAL/Train 1318/56851, lr:[9.768341805772986e-06], loss0-0.323537, loss1-0.259968, loss2-0.881475, loss3-0.142470
[12 11:17:21] TOTAL/Train 1319/56851, lr:[9.768165907371903e-06], loss0-0.405691, loss1-0.295616, loss2-0.515777, loss3-0.281906
[12 11:17:22] TOTAL/Train 1320/56851, lr:[9.767990008970819e-06], loss0-0.259991, loss1-0.305338, loss2-0.640292, loss3-0.572251
[12 11:17:23] TOTAL/Train 1321/56851, lr:[9.767814110569736e-06], loss0-0.225549, loss1-0.307088, loss2-0.368586, loss3-0.113746
[12 11:17:25] TOTAL/Train 1322/56851, lr:[9.767638212168651e-06], loss0-0.238205, loss1-0.315655, loss2-0.491737, loss3-0.299063
[12 11:17:26] TOTAL/Train 1323/56851, lr:[9.767462313767569e-06], loss0-0.142847, loss1-0.377207, loss2-0.397256, loss3-0.721619
[12 11:17:27] TOTAL/Train 1324/56851, lr:[9.767286415366484e-06], loss0-0.284808, loss1-0.310466, loss2-0.307851, loss3-0.290540
[12 11:17:28] TOTAL/Train 1325/56851, lr:[9.767110516965401e-06], loss0-0.154115, loss1-0.343678, loss2-1.036310, loss3-0.611833
[12 11:17:29] TOTAL/Train 1326/56851, lr:[9.766934618564318e-06], loss0-0.173616, loss1-0.315427, loss2-0.396446, loss3-0.464474
[12 11:17:30] TOTAL/Train 1327/56851, lr:[9.766758720163234e-06], loss0-0.180337, loss1-0.268759, loss2-0.375060, loss3-0.633265
[12 11:17:31] TOTAL/Train 1328/56851, lr:[9.766582821762151e-06], loss0-0.394046, loss1-0.280629, loss2-0.586327, loss3-0.771819
[12 11:17:32] TOTAL/Train 1329/56851, lr:[9.766406923361066e-06], loss0-0.264957, loss1-0.355999, loss2-0.577794, loss3-0.767513
[12 11:17:33] TOTAL/Train 1330/56851, lr:[9.766231024959984e-06], loss0-0.526318, loss1-0.337309, loss2-0.782620, loss3-0.661939
[12 11:17:34] TOTAL/Train 1331/56851, lr:[9.766055126558899e-06], loss0-0.178309, loss1-0.403046, loss2-0.764539, loss3-0.897773
[12 11:17:35] TOTAL/Train 1332/56851, lr:[9.765879228157818e-06], loss0-0.223474, loss1-0.238645, loss2-0.677210, loss3-0.690589
[12 11:17:36] TOTAL/Train 1333/56851, lr:[9.765703329756733e-06], loss0-0.198182, loss1-0.323750, loss2-0.783744, loss3-0.656378
[12 11:17:37] TOTAL/Train 1334/56851, lr:[9.76552743135565e-06], loss0-0.227466, loss1-0.284181, loss2-0.513764, loss3-0.303240
[12 11:17:38] TOTAL/Train 1335/56851, lr:[9.765351532954566e-06], loss0-0.363855, loss1-0.321070, loss2-0.279619, loss3-0.196748
[12 11:17:39] TOTAL/Train 1336/56851, lr:[9.765175634553483e-06], loss0-0.324701, loss1-0.314102, loss2-1.093529, loss3-0.901691
[12 11:17:40] TOTAL/Train 1337/56851, lr:[9.7649997361524e-06], loss0-0.221956, loss1-0.249100, loss2-0.699434, loss3-0.250413
[12 11:17:41] TOTAL/Train 1338/56851, lr:[9.764823837751316e-06], loss0-0.348781, loss1-0.255059, loss2-0.668240, loss3-0.713003
[12 11:17:42] TOTAL/Train 1339/56851, lr:[9.764647939350233e-06], loss0-0.122406, loss1-0.396496, loss2-1.110616, loss3-0.417076
[12 11:17:43] TOTAL/Train 1340/56851, lr:[9.764472040949148e-06], loss0-0.241743, loss1-0.341404, loss2-0.953194, loss3-0.784237
[12 11:17:44] TOTAL/Train 1341/56851, lr:[9.764296142548066e-06], loss0-0.202364, loss1-0.403571, loss2-0.509210, loss3-0.606402
[12 11:17:45] TOTAL/Train 1342/56851, lr:[9.764120244146981e-06], loss0-0.153221, loss1-0.307850, loss2-0.839210, loss3-0.382537
[12 11:17:47] TOTAL/Train 1343/56851, lr:[9.763944345745898e-06], loss0-0.186523, loss1-0.335541, loss2-0.533459, loss3-0.394857
[12 11:17:48] TOTAL/Train 1344/56851, lr:[9.763768447344815e-06], loss0-0.148747, loss1-0.329745, loss2-0.333788, loss3-1.015974
[12 11:17:49] TOTAL/Train 1345/56851, lr:[9.76359254894373e-06], loss0-0.188173, loss1-0.295820, loss2-0.948453, loss3-0.382978
[12 11:17:50] TOTAL/Train 1346/56851, lr:[9.763416650542648e-06], loss0-0.257666, loss1-0.325965, loss2-0.789679, loss3-0.320914
[12 11:17:51] TOTAL/Train 1347/56851, lr:[9.763240752141563e-06], loss0-0.142741, loss1-0.306109, loss2-0.553679, loss3-0.396582
[12 11:17:52] TOTAL/Train 1348/56851, lr:[9.76306485374048e-06], loss0-0.145211, loss1-0.388742, loss2-0.408588, loss3-0.379105
[12 11:17:53] TOTAL/Train 1349/56851, lr:[9.762888955339398e-06], loss0-0.247814, loss1-0.358039, loss2-0.389622, loss3-0.956450
[12 11:17:54] TOTAL/Train 1350/56851, lr:[9.762713056938313e-06], loss0-0.246370, loss1-0.361818, loss2-0.686622, loss3-0.449420
[12 11:17:55] TOTAL/Train 1351/56851, lr:[9.76253715853723e-06], loss0-0.232944, loss1-0.302549, loss2-0.702692, loss3-0.410443
[12 11:17:56] TOTAL/Train 1352/56851, lr:[9.762361260136146e-06], loss0-0.158931, loss1-0.287633, loss2-0.887566, loss3-0.567845
[12 11:17:57] TOTAL/Train 1353/56851, lr:[9.762185361735063e-06], loss0-0.220017, loss1-0.372919, loss2-0.785613, loss3-0.466936
[12 11:17:58] TOTAL/Train 1354/56851, lr:[9.762009463333978e-06], loss0-0.258617, loss1-0.251203, loss2-0.627026, loss3-1.497836
[12 11:17:59] TOTAL/Train 1355/56851, lr:[9.761833564932895e-06], loss0-0.315268, loss1-0.247456, loss2-0.342338, loss3-0.283057
[12 11:18:00] TOTAL/Train 1356/56851, lr:[9.761657666531813e-06], loss0-0.264945, loss1-0.397615, loss2-0.324200, loss3-1.572069
[12 11:18:01] TOTAL/Train 1357/56851, lr:[9.761481768130728e-06], loss0-0.231744, loss1-0.310941, loss2-0.390343, loss3-0.188853
[12 11:18:02] TOTAL/Train 1358/56851, lr:[9.761305869729645e-06], loss0-0.123334, loss1-0.368649, loss2-0.744934, loss3-1.079472
[12 11:18:03] TOTAL/Train 1359/56851, lr:[9.76112997132856e-06], loss0-0.163562, loss1-0.280090, loss2-0.366887, loss3-0.648654
[12 11:18:04] TOTAL/Train 1360/56851, lr:[9.760954072927478e-06], loss0-0.064622, loss1-0.380522, loss2-0.518211, loss3-0.850029
[12 11:18:05] TOTAL/Train 1361/56851, lr:[9.760778174526393e-06], loss0-0.191153, loss1-0.314752, loss2-0.420242, loss3-0.732315
[12 11:18:06] TOTAL/Train 1362/56851, lr:[9.76060227612531e-06], loss0-0.232028, loss1-0.426689, loss2-0.521733, loss3-0.479789
[12 11:18:07] TOTAL/Train 1363/56851, lr:[9.760426377724228e-06], loss0-0.430479, loss1-0.370698, loss2-0.617025, loss3-0.284303
[12 11:18:08] TOTAL/Train 1364/56851, lr:[9.760250479323143e-06], loss0-0.283077, loss1-0.323353, loss2-0.705498, loss3-0.930389
[12 11:18:09] TOTAL/Train 1365/56851, lr:[9.76007458092206e-06], loss0-0.206614, loss1-0.368645, loss2-1.052535, loss3-0.519808
[12 11:18:11] TOTAL/Train 1366/56851, lr:[9.759898682520976e-06], loss0-0.489161, loss1-0.242947, loss2-0.816498, loss3-0.157000
[12 11:18:12] TOTAL/Train 1367/56851, lr:[9.759722784119893e-06], loss0-0.321318, loss1-0.303988, loss2-0.526470, loss3-0.220794
[12 11:18:13] TOTAL/Train 1368/56851, lr:[9.75954688571881e-06], loss0-0.117012, loss1-0.244015, loss2-0.591706, loss3-0.561326
[12 11:18:14] TOTAL/Train 1369/56851, lr:[9.759370987317725e-06], loss0-0.193908, loss1-0.211850, loss2-0.604637, loss3-0.585074
[12 11:18:15] TOTAL/Train 1370/56851, lr:[9.759195088916643e-06], loss0-0.136544, loss1-0.265240, loss2-0.432989, loss3-0.496604
[12 11:18:16] TOTAL/Train 1371/56851, lr:[9.75901919051556e-06], loss0-0.056146, loss1-0.218428, loss2-0.761436, loss3-0.557904
[12 11:18:17] TOTAL/Train 1372/56851, lr:[9.758843292114475e-06], loss0-0.251875, loss1-0.281585, loss2-0.761756, loss3-0.420173
[12 11:18:18] TOTAL/Train 1373/56851, lr:[9.758667393713392e-06], loss0-0.101741, loss1-0.340387, loss2-0.356673, loss3-0.200842
[12 11:18:19] TOTAL/Train 1374/56851, lr:[9.75849149531231e-06], loss0-0.274009, loss1-0.298561, loss2-0.512067, loss3-0.209395
[12 11:18:20] TOTAL/Train 1375/56851, lr:[9.758315596911225e-06], loss0-0.352872, loss1-0.363062, loss2-0.545904, loss3-0.829760
[12 11:18:21] TOTAL/Train 1376/56851, lr:[9.758139698510142e-06], loss0-0.362926, loss1-0.356822, loss2-0.607652, loss3-0.923766
[12 11:18:22] TOTAL/Train 1377/56851, lr:[9.757963800109058e-06], loss0-0.091191, loss1-0.364351, loss2-0.757334, loss3-0.441535
[12 11:18:23] TOTAL/Train 1378/56851, lr:[9.757787901707975e-06], loss0-0.158674, loss1-0.258487, loss2-0.363964, loss3-0.629537
[12 11:18:24] TOTAL/Train 1379/56851, lr:[9.757612003306892e-06], loss0-0.343200, loss1-0.255767, loss2-0.336826, loss3-0.576027
[12 11:18:25] TOTAL/Train 1380/56851, lr:[9.757436104905807e-06], loss0-0.455205, loss1-0.289092, loss2-0.864632, loss3-0.613245
[12 11:18:26] TOTAL/Train 1381/56851, lr:[9.757260206504725e-06], loss0-0.147593, loss1-0.310857, loss2-0.443267, loss3-0.811068
[12 11:18:27] TOTAL/Train 1382/56851, lr:[9.75708430810364e-06], loss0-0.146751, loss1-0.284979, loss2-0.366078, loss3-0.272391
[12 11:18:28] TOTAL/Train 1383/56851, lr:[9.756908409702557e-06], loss0-0.183777, loss1-0.323392, loss2-0.778223, loss3-0.671202
[12 11:18:29] TOTAL/Train 1384/56851, lr:[9.756732511301473e-06], loss0-0.147763, loss1-0.342649, loss2-0.461368, loss3-0.640504
[12 11:18:30] TOTAL/Train 1385/56851, lr:[9.75655661290039e-06], loss0-0.107821, loss1-0.352296, loss2-0.616677, loss3-0.218547
[12 11:18:31] TOTAL/Train 1386/56851, lr:[9.756380714499307e-06], loss0-0.245456, loss1-0.242736, loss2-0.506446, loss3-0.171259
[12 11:18:33] TOTAL/Train 1387/56851, lr:[9.756204816098222e-06], loss0-0.291059, loss1-0.432350, loss2-0.432648, loss3-0.146514
[12 11:18:34] TOTAL/Train 1388/56851, lr:[9.75602891769714e-06], loss0-0.232249, loss1-0.365310, loss2-0.765596, loss3-1.253349
[12 11:18:35] TOTAL/Train 1389/56851, lr:[9.755853019296055e-06], loss0-0.281710, loss1-0.282268, loss2-0.635148, loss3-1.167809
[12 11:18:36] TOTAL/Train 1390/56851, lr:[9.755677120894972e-06], loss0-0.156713, loss1-0.309668, loss2-0.815834, loss3-0.587862
[12 11:18:37] TOTAL/Train 1391/56851, lr:[9.755501222493888e-06], loss0-0.332365, loss1-0.400197, loss2-0.637268, loss3-0.647456
[12 11:18:38] TOTAL/Train 1392/56851, lr:[9.755325324092805e-06], loss0-0.210474, loss1-0.371911, loss2-0.461368, loss3-0.585420
[12 11:18:39] TOTAL/Train 1393/56851, lr:[9.755149425691722e-06], loss0-0.493929, loss1-0.303287, loss2-0.648577, loss3-0.523383
[12 11:18:40] TOTAL/Train 1394/56851, lr:[9.754973527290637e-06], loss0-0.212706, loss1-0.253056, loss2-0.828409, loss3-0.553800
[12 11:18:41] TOTAL/Train 1395/56851, lr:[9.754797628889554e-06], loss0-0.482488, loss1-0.412171, loss2-0.640719, loss3-0.344472
[12 11:18:42] TOTAL/Train 1396/56851, lr:[9.75462173048847e-06], loss0-0.107404, loss1-0.361766, loss2-0.596294, loss3-1.009682
[12 11:18:43] TOTAL/Train 1397/56851, lr:[9.754445832087387e-06], loss0-0.287993, loss1-0.275234, loss2-0.760446, loss3-0.966267
[12 11:18:44] TOTAL/Train 1398/56851, lr:[9.754269933686303e-06], loss0-0.243177, loss1-0.277137, loss2-0.544272, loss3-0.453354
[12 11:18:45] TOTAL/Train 1399/56851, lr:[9.75409403528522e-06], loss0-0.242870, loss1-0.337000, loss2-0.975328, loss3-0.352741
[12 11:18:46] TOTAL/Train 1400/56851, lr:[9.753918136884137e-06], loss0-0.118097, loss1-0.284433, loss2-0.354700, loss3-0.874239
[12 11:18:47] TOTAL/Train 1401/56851, lr:[9.753742238483052e-06], loss0-0.303204, loss1-0.307406, loss2-0.645683, loss3-0.540909
[12 11:18:48] TOTAL/Train 1402/56851, lr:[9.75356634008197e-06], loss0-0.278115, loss1-0.388182, loss2-1.043572, loss3-0.259518
[12 11:18:49] TOTAL/Train 1403/56851, lr:[9.753390441680885e-06], loss0-0.051895, loss1-0.306466, loss2-0.417809, loss3-0.271539
[12 11:18:50] TOTAL/Train 1404/56851, lr:[9.753214543279802e-06], loss0-0.176547, loss1-0.281529, loss2-0.459013, loss3-0.479839
[12 11:18:51] TOTAL/Train 1405/56851, lr:[9.75303864487872e-06], loss0-0.076992, loss1-0.268987, loss2-0.408804, loss3-0.599967
[12 11:18:52] TOTAL/Train 1406/56851, lr:[9.752862746477635e-06], loss0-0.247661, loss1-0.315349, loss2-0.569534, loss3-0.747825
[12 11:18:53] TOTAL/Train 1407/56851, lr:[9.752686848076552e-06], loss0-0.084649, loss1-0.384308, loss2-0.765541, loss3-0.697043
[12 11:18:54] TOTAL/Train 1408/56851, lr:[9.752510949675467e-06], loss0-0.346108, loss1-0.279406, loss2-1.209826, loss3-0.546401
[12 11:18:56] TOTAL/Train 1409/56851, lr:[9.752335051274384e-06], loss0-0.183018, loss1-0.338875, loss2-0.593664, loss3-0.440501
[12 11:18:57] TOTAL/Train 1410/56851, lr:[9.752159152873302e-06], loss0-0.070998, loss1-0.339030, loss2-0.584584, loss3-0.420987
[12 11:18:58] TOTAL/Train 1411/56851, lr:[9.751983254472219e-06], loss0-0.147944, loss1-0.218332, loss2-0.558801, loss3-0.507644
[12 11:18:59] TOTAL/Train 1412/56851, lr:[9.751807356071134e-06], loss0-0.150513, loss1-0.414625, loss2-0.371410, loss3-0.432230
[12 11:19:00] TOTAL/Train 1413/56851, lr:[9.751631457670051e-06], loss0-0.180252, loss1-0.371480, loss2-0.487509, loss3-0.284750
[12 11:19:01] TOTAL/Train 1414/56851, lr:[9.751455559268967e-06], loss0-0.288454, loss1-0.301148, loss2-0.893397, loss3-0.709664
[12 11:19:02] TOTAL/Train 1415/56851, lr:[9.751279660867884e-06], loss0-0.234409, loss1-0.325121, loss2-0.414326, loss3-0.633657
[12 11:19:03] TOTAL/Train 1416/56851, lr:[9.751103762466801e-06], loss0-0.232964, loss1-0.419368, loss2-0.543913, loss3-0.377400
[12 11:19:04] TOTAL/Train 1417/56851, lr:[9.750927864065717e-06], loss0-0.308674, loss1-0.300358, loss2-0.955879, loss3-0.901713
[12 11:19:05] TOTAL/Train 1418/56851, lr:[9.750751965664634e-06], loss0-0.162608, loss1-0.479560, loss2-0.740079, loss3-0.767659
[12 11:19:06] TOTAL/Train 1419/56851, lr:[9.75057606726355e-06], loss0-0.324851, loss1-0.274572, loss2-0.309130, loss3-0.302196
[12 11:19:07] TOTAL/Train 1420/56851, lr:[9.750400168862466e-06], loss0-0.312280, loss1-0.298110, loss2-0.515211, loss3-0.462742
[12 11:19:08] TOTAL/Train 1421/56851, lr:[9.750224270461382e-06], loss0-0.415383, loss1-0.288918, loss2-0.614693, loss3-0.880097
[12 11:19:09] TOTAL/Train 1422/56851, lr:[9.750048372060299e-06], loss0-0.156884, loss1-0.260773, loss2-0.417059, loss3-0.496345
[12 11:19:10] TOTAL/Train 1423/56851, lr:[9.749872473659216e-06], loss0-0.090200, loss1-0.406440, loss2-0.500235, loss3-0.225215
[12 11:19:11] TOTAL/Train 1424/56851, lr:[9.749696575258132e-06], loss0-0.186895, loss1-0.349045, loss2-0.713469, loss3-0.462166
[12 11:19:12] TOTAL/Train 1425/56851, lr:[9.749520676857049e-06], loss0-0.272484, loss1-0.232949, loss2-0.304957, loss3-0.875527
[12 11:19:13] TOTAL/Train 1426/56851, lr:[9.749344778455964e-06], loss0-0.031795, loss1-0.285400, loss2-0.894428, loss3-0.980025
[12 11:19:14] TOTAL/Train 1427/56851, lr:[9.749168880054881e-06], loss0-0.215761, loss1-0.409968, loss2-0.485485, loss3-0.308327
[12 11:19:15] TOTAL/Train 1428/56851, lr:[9.748992981653797e-06], loss0-0.329936, loss1-0.319584, loss2-0.508715, loss3-0.201703
[12 11:19:16] TOTAL/Train 1429/56851, lr:[9.748817083252714e-06], loss0-0.219102, loss1-0.287224, loss2-0.713894, loss3-0.299875
[12 11:19:17] TOTAL/Train 1430/56851, lr:[9.748641184851631e-06], loss0-0.317477, loss1-0.257604, loss2-0.337565, loss3-0.531767
[12 11:19:19] TOTAL/Train 1431/56851, lr:[9.748465286450547e-06], loss0-0.263950, loss1-0.295289, loss2-0.562818, loss3-1.182328
[12 11:19:20] TOTAL/Train 1432/56851, lr:[9.748289388049464e-06], loss0-0.256149, loss1-0.292200, loss2-0.698049, loss3-0.183152
[12 11:19:21] TOTAL/Train 1433/56851, lr:[9.74811348964838e-06], loss0-0.227854, loss1-0.339027, loss2-0.569050, loss3-0.366456
[12 11:19:22] TOTAL/Train 1434/56851, lr:[9.747937591247296e-06], loss0-0.202314, loss1-0.315312, loss2-0.697827, loss3-0.252240
[12 11:19:23] TOTAL/Train 1435/56851, lr:[9.747761692846213e-06], loss0-0.552702, loss1-0.236228, loss2-0.526139, loss3-0.260766
[12 11:19:24] TOTAL/Train 1436/56851, lr:[9.747585794445129e-06], loss0-0.108715, loss1-0.295452, loss2-1.010740, loss3-0.450770
[12 11:19:25] TOTAL/Train 1437/56851, lr:[9.747409896044046e-06], loss0-0.177365, loss1-0.251096, loss2-0.373798, loss3-0.673303
[12 11:19:26] TOTAL/Train 1438/56851, lr:[9.747233997642962e-06], loss0-0.421556, loss1-0.347031, loss2-0.576023, loss3-0.363353
[12 11:19:27] TOTAL/Train 1439/56851, lr:[9.747058099241879e-06], loss0-0.140674, loss1-0.289623, loss2-0.565000, loss3-0.403440
[12 11:19:28] TOTAL/Train 1440/56851, lr:[9.746882200840794e-06], loss0-0.197199, loss1-0.329270, loss2-0.558358, loss3-0.470199
[12 11:19:29] TOTAL/Train 1441/56851, lr:[9.746706302439711e-06], loss0-0.294976, loss1-0.342597, loss2-0.379114, loss3-0.356451
[12 11:19:30] TOTAL/Train 1442/56851, lr:[9.746530404038628e-06], loss0-0.342909, loss1-0.211378, loss2-0.333811, loss3-0.771594
[12 11:19:31] TOTAL/Train 1443/56851, lr:[9.746354505637544e-06], loss0-0.236581, loss1-0.217827, loss2-0.635022, loss3-0.669019
[12 11:19:32] TOTAL/Train 1444/56851, lr:[9.746178607236461e-06], loss0-0.060266, loss1-0.307022, loss2-0.583630, loss3-0.302132
[12 11:19:33] TOTAL/Train 1445/56851, lr:[9.746002708835377e-06], loss0-0.288561, loss1-0.317301, loss2-0.849392, loss3-0.837939
[12 11:19:34] TOTAL/Train 1446/56851, lr:[9.745826810434294e-06], loss0-0.204097, loss1-0.287389, loss2-0.743895, loss3-0.520392
[12 11:19:35] TOTAL/Train 1447/56851, lr:[9.745650912033209e-06], loss0-0.206257, loss1-0.323560, loss2-0.554180, loss3-0.551423
[12 11:19:36] TOTAL/Train 1448/56851, lr:[9.745475013632126e-06], loss0-0.441678, loss1-0.292196, loss2-0.368358, loss3-0.219965
[12 11:19:37] TOTAL/Train 1449/56851, lr:[9.745299115231043e-06], loss0-0.139323, loss1-0.394928, loss2-0.573807, loss3-0.193820
[12 11:19:38] TOTAL/Train 1450/56851, lr:[9.74512321682996e-06], loss0-0.254710, loss1-0.390252, loss2-0.306410, loss3-0.902100
[12 11:19:39] TOTAL/Train 1451/56851, lr:[9.744947318428876e-06], loss0-0.172636, loss1-0.302783, loss2-0.948449, loss3-0.594964
[12 11:19:40] TOTAL/Train 1452/56851, lr:[9.744771420027793e-06], loss0-0.362215, loss1-0.337575, loss2-0.838470, loss3-0.185959
[12 11:19:41] TOTAL/Train 1453/56851, lr:[9.74459552162671e-06], loss0-0.160537, loss1-0.337799, loss2-0.564143, loss3-0.352577
[12 11:19:43] TOTAL/Train 1454/56851, lr:[9.744419623225626e-06], loss0-0.067158, loss1-0.309578, loss2-0.575585, loss3-0.666147
[12 11:19:44] TOTAL/Train 1455/56851, lr:[9.744243724824543e-06], loss0-0.140546, loss1-0.333917, loss2-0.700239, loss3-0.445789
[12 11:19:45] TOTAL/Train 1456/56851, lr:[9.744067826423458e-06], loss0-0.240010, loss1-0.285587, loss2-0.380596, loss3-0.360748
[12 11:19:46] TOTAL/Train 1457/56851, lr:[9.743891928022376e-06], loss0-0.129535, loss1-0.321215, loss2-0.638959, loss3-0.255857
[12 11:19:47] TOTAL/Train 1458/56851, lr:[9.743716029621291e-06], loss0-0.190653, loss1-0.275990, loss2-0.329880, loss3-0.346408
[12 11:19:48] TOTAL/Train 1459/56851, lr:[9.743540131220208e-06], loss0-0.091507, loss1-0.292798, loss2-0.574490, loss3-0.225122
[12 11:19:49] TOTAL/Train 1460/56851, lr:[9.743364232819125e-06], loss0-0.268169, loss1-0.339873, loss2-0.353010, loss3-0.314244
[12 11:19:50] TOTAL/Train 1461/56851, lr:[9.74318833441804e-06], loss0-0.632371, loss1-0.312991, loss2-0.593990, loss3-1.159956
[12 11:19:51] TOTAL/Train 1462/56851, lr:[9.743012436016958e-06], loss0-0.325347, loss1-0.301990, loss2-0.443640, loss3-0.466213
[12 11:19:52] TOTAL/Train 1463/56851, lr:[9.742836537615873e-06], loss0-0.276996, loss1-0.364351, loss2-0.588507, loss3-0.324044
[12 11:19:53] TOTAL/Train 1464/56851, lr:[9.74266063921479e-06], loss0-0.114049, loss1-0.309978, loss2-0.704980, loss3-1.053699
[12 11:19:54] TOTAL/Train 1465/56851, lr:[9.742484740813706e-06], loss0-0.465792, loss1-0.309328, loss2-0.693690, loss3-0.549126
[12 11:19:55] TOTAL/Train 1466/56851, lr:[9.742308842412623e-06], loss0-0.099092, loss1-0.395068, loss2-0.431804, loss3-0.133017
[12 11:19:56] TOTAL/Train 1467/56851, lr:[9.74213294401154e-06], loss0-0.165060, loss1-0.314256, loss2-0.511022, loss3-0.677924
[12 11:19:57] TOTAL/Train 1468/56851, lr:[9.741957045610456e-06], loss0-0.138314, loss1-0.364206, loss2-0.533587, loss3-0.321406
[12 11:19:58] TOTAL/Train 1469/56851, lr:[9.741781147209373e-06], loss0-0.409555, loss1-0.305404, loss2-0.485887, loss3-0.218960
[12 11:19:59] TOTAL/Train 1470/56851, lr:[9.741605248808288e-06], loss0-0.143560, loss1-0.334685, loss2-0.555357, loss3-1.215340
[12 11:20:00] TOTAL/Train 1471/56851, lr:[9.741429350407206e-06], loss0-0.103421, loss1-0.316772, loss2-0.252107, loss3-1.062600
[12 11:20:01] TOTAL/Train 1472/56851, lr:[9.741253452006123e-06], loss0-0.185687, loss1-0.329072, loss2-0.321351, loss3-0.393304
[12 11:20:02] TOTAL/Train 1473/56851, lr:[9.741077553605038e-06], loss0-0.232379, loss1-0.287268, loss2-0.368895, loss3-0.826883
[12 11:20:03] TOTAL/Train 1474/56851, lr:[9.740901655203955e-06], loss0-0.170908, loss1-0.366245, loss2-0.762376, loss3-0.803156
[12 11:20:04] TOTAL/Train 1475/56851, lr:[9.74072575680287e-06], loss0-0.239818, loss1-0.332899, loss2-0.790695, loss3-0.319288
[12 11:20:06] TOTAL/Train 1476/56851, lr:[9.740549858401788e-06], loss0-0.278752, loss1-0.343050, loss2-0.616882, loss3-0.862757
[12 11:20:07] TOTAL/Train 1477/56851, lr:[9.740373960000703e-06], loss0-0.230941, loss1-0.316624, loss2-0.372843, loss3-0.725360
[12 11:20:08] TOTAL/Train 1478/56851, lr:[9.74019806159962e-06], loss0-0.248784, loss1-0.331082, loss2-0.607193, loss3-1.175994
[12 11:20:09] TOTAL/Train 1479/56851, lr:[9.740022163198538e-06], loss0-0.203874, loss1-0.376185, loss2-0.604393, loss3-0.581445
[12 11:20:10] TOTAL/Train 1480/56851, lr:[9.739846264797453e-06], loss0-0.303690, loss1-0.263178, loss2-0.595850, loss3-0.302742
[12 11:20:11] TOTAL/Train 1481/56851, lr:[9.73967036639637e-06], loss0-0.095714, loss1-0.409731, loss2-0.353076, loss3-0.213199
[12 11:20:12] TOTAL/Train 1482/56851, lr:[9.739494467995286e-06], loss0-0.360269, loss1-0.305214, loss2-0.510951, loss3-0.236373
[12 11:20:13] TOTAL/Train 1483/56851, lr:[9.739318569594203e-06], loss0-0.378771, loss1-0.289498, loss2-0.495583, loss3-0.361144
[12 11:20:14] TOTAL/Train 1484/56851, lr:[9.739142671193118e-06], loss0-0.053103, loss1-0.291671, loss2-0.324329, loss3-0.911090
[12 11:20:15] TOTAL/Train 1485/56851, lr:[9.738966772792036e-06], loss0-0.067548, loss1-0.296423, loss2-1.102500, loss3-0.652952
[12 11:20:16] TOTAL/Train 1486/56851, lr:[9.738790874390953e-06], loss0-0.157648, loss1-0.286324, loss2-0.359090, loss3-0.299406
[12 11:20:17] TOTAL/Train 1487/56851, lr:[9.738614975989868e-06], loss0-0.324608, loss1-0.256241, loss2-0.570142, loss3-0.157453
[12 11:20:18] TOTAL/Train 1488/56851, lr:[9.738439077588785e-06], loss0-0.108855, loss1-0.229909, loss2-0.806431, loss3-0.448087
[12 11:20:19] TOTAL/Train 1489/56851, lr:[9.738263179187702e-06], loss0-0.111365, loss1-0.250944, loss2-0.311083, loss3-0.314576
[12 11:20:20] TOTAL/Train 1490/56851, lr:[9.73808728078662e-06], loss0-0.500599, loss1-0.392983, loss2-0.647403, loss3-0.473656
[12 11:20:21] TOTAL/Train 1491/56851, lr:[9.737911382385535e-06], loss0-0.265346, loss1-0.294291, loss2-0.500059, loss3-1.980301
[12 11:20:22] TOTAL/Train 1492/56851, lr:[9.737735483984452e-06], loss0-0.241949, loss1-0.435253, loss2-0.290412, loss3-0.575439
